"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"job_item","1","0x64","0x4","int32_t","min_dimension","","pure guess by context"
"job_item","1","0x68","0x4","int32_t","reagent_index","",""
"job_item","1","0x6c","0x10","stl-vector","contains","int32_t","used with custom reactions"
"job_item","1","0x7c","0x4","int32_t","reaction_id","",""
"job_item","1","0x80","0x2","tool_uses","has_tool_use","",""
"job_item_category","0","0x0","0x4","bitfield-type","job_item_category","",""
"job_item_category","1","0x0","0x0.1","flag-bit","unk1","",""
"job_item_category","1","0x0.1","0x0.1","flag-bit","unk2","",""
"job_item_category","1","0x0.2","0x0.1","flag-bit","furniture","",""
"job_item_category","1","0x0.3","0x0.1","flag-bit","unk8","",""
"job_item_category","1","0x0.4","0x0.1","flag-bit","unk16","",""
"job_item_category","1","0x0.5","0x0.1","flag-bit","unk32","",""
"job_item_category","1","0x0.6","0x0.1","flag-bit","ammo","",""
"job_item_category","1","0x0.7","0x0.1","flag-bit","unk128","",""
"job_item_category","1","0x1","0x0.1","flag-bit","unk256","",""
"job_item_category","1","0x1.1","0x0.1","flag-bit","unk512","",""
"job_item_category","1","0x1.2","0x0.1","flag-bit","finished_goods","",""
"job_item_filter","0","0x0","0xc0","struct-type","job_item_filter","",""
"job_item_filter","1","0x0","0x2","item_type","item_type","",""
"job_item_filter","1","0x2","0x2","int16_t","item_subtype","",""
"job_item_filter","1","0x4","0x2","int16_t","mat_type","",""
"job_item_filter","1","0x8","0x4","int32_t","mat_index","",""
"job_item_filter","1","0xc","0x4","job_item_flags1","flags1","",""
"job_item_filter","1","0x10","0x4","pointer","item_vector","job_item_filter::anon2",""
"job_item_filter::anon2","0","0x0","0x10","stl-vector","","item*",""
"job_item_filter","1","0x14","0x1","bool","use_mat_index","",""
"job_item_filter","1","0x18","0x4","job_item_flags2","flags2","",""
"job_item_filter","1","0x1c","0x1","bool","use_flags2","",""
"job_item_filter","1","0x20","0x4","job_item_flags3","flags3","",""
"job_item_filter","1","0x24","0x1","bool","use_flags3","",""
"job_item_filter","1","0x28","0x4","int32_t","unk2","",""
"job_item_filter","1","0x2c","0x1","bool","use_unk2","",""
"job_item_filter","1","0x30","0x4","int32_t","unk3","",""
"job_item_filter","1","0x34","0x1","bool","use_unk3","",""
"job_item_filter","1","0x38","0x1c","stl-string","reaction_class","",""
"job_item_filter","1","0x54","0x1c","stl-string","has_material_reaction_product","",""
"job_item_filter","1","0x70","0x4","int32_t","metal_ore","",""
"job_item_filter","1","0x74","0x1","bool","use_metal_ore","",""
"job_item_filter","1","0x75","0x1","bool","use_reaction_class","",""
"job_item_filter","1","0x76","0x1","bool","use_reaction_product","",""
"job_item_filter","1","0x78","0x4","int32_t","min_dimension","",""
"job_item_filter","1","0x7c","0x4","int32_t","reaction_id","",""
"job_item_filter","1","0x80","0x10","stl-vector","contains","int32_t",""
"job_item_filter","1","0x90","0x1","bool","use_contains","",""
"job_item_filter","1","0x92","0x2","int16_t","has_tool_use","",""
"job_item_filter","1","0x94","0x6","coord","pos","",""
"job_item_filter","1","0x9c","0x4","pointer","unit","unit",""
"job_item_filter","1","0xa0","0x4","pointer","job","job",""
"job_item_filter","1","0xa4","0x4","pointer","building","building",""
"job_item_filter","1","0xa8","0x4","int32_t","unk_74","",""
"job_item_filter","1","0xac","0x10","stl-vector","burrows","int32_t",""
"job_item_filter","1","0xbc","0x1","bool","use_burrows","",""
"job_item_flags1","0","0x0","0x4","bitfield-type","job_item_flags1","",""
"job_item_flags1","1","0x0","0x0.1","flag-bit","improvable","","vtable[155]:eax,-1,-1"
"job_item_flags1","1","0x0.1","0x0.1","flag-bit","butcherable","","(call 0074c6d0)"
"job_item_flags1","1","0x0.2","0x0.1","flag-bit","millable","","vtable[79]"
"job_item_flags1","1","0x0.3","0x0.1","flag-bit","buryable","","check for item flag "dead_dwarf""
"job_item_flags1","1","0x0.4","0x0.1","flag-bit","unrotten","","check for item flag "rotten""
"job_item_flags1","1","0x0.5","0x0.1","flag-bit","undisturbed","","check for item flag "spider_web""
"job_item_flags1","1","0x0.6","0x0.1","flag-bit","collected","","check for item flag "spider_web""
"job_item_flags1","1","0x0.7","0x0.1","flag-bit","sharpenable","","vtable[25]"
"job_item_flags1","1","0x1","0x0.1","flag-bit","murdered","","check for item flag"
"job_item_flags1","1","0x1.1","0x0.1","flag-bit","distillable","","vtable[105],1"
"job_item_flags1","1","0x1.2","0x0.1","flag-bit","empty","","(call 00753a40)"
"job_item_flags1","1","0x1.3","0x0.1","flag-bit","processable","","vtable[80]"
"job_item_flags1","1","0x1.4","0x0.1","flag-bit","bag","","vtable[131]"
"job_item_flags1","1","0x1.5","0x0.1","flag-bit","cookable","","(call 00753fe0)"
"job_item_flags1","1","0x1.6","0x0.1","flag-bit","extract_bearing_plant","","vtable[164]"
"job_item_flags1","1","0x1.7","0x0.1","flag-bit","extract_bearing_fish","","vtable[181]"
"job_item_flags1","1","0x2","0x0.1","flag-bit","extract_bearing_vermin","","vtable[182]"
"job_item_flags1","1","0x2.1","0x0.1","flag-bit","processable_to_vial","","vtable[81]"
"job_item_flags1","1","0x2.2","0x0.1","flag-bit","processable_to_bag","","vtable[82]"
"job_item_flags1","1","0x2.3","0x0.1","flag-bit","processable_to_barrel","","vtable[83]"
"job_item_flags1","1","0x2.4","0x0.1","flag-bit","solid","","vtable[74]"
"job_item_flags1","1","0x2.5","0x0.1","flag-bit","tameable_vermin","","vtable[104]"
"job_item_flags1","1","0x2.6","0x0.1","flag-bit","nearby","",""
"job_item_flags1","1","0x2.7","0x0.1","flag-bit","sand_bearing","","vtable[108]"
"job_item_flags1","1","0x3","0x0.1","flag-bit","glass","","check for material flag IS_GLASS"
"job_item_flags1","1","0x3.1","0x0.1","flag-bit","milk","","(call 00753d30 - check if material has CHEESE_MAT?)"
"job_item_flags1","1","0x3.2","0x0.1","flag-bit","milkable","","vtable[107],1,1"
"job_item_flags1","1","0x3.3","0x0.1","flag-bit","finished_goods","",""
"job_item_flags1","1","0x3.4","0x0.1","flag-bit","ammo","",""
"job_item_flags1","1","0x3.5","0x0.1","flag-bit","furniture","",""
"job_item_flags1","1","0x3.6","0x0.1","flag-bit","not_bin","",""
"job_item_flags1","1","0x3.7","0x0.1","flag-bit","lye_bearing","",""
"job_item_flags2","0","0x0","0x4","bitfield-type","job_item_flags2","",""
"job_item_flags2","1","0x0","0x0.1","flag-bit","dye","","vtable[106]"
"job_item_flags2","1","0x0.1","0x0.1","flag-bit","dyeable","","vtable[159]"
"job_item_flags2","1","0x0.2","0x0.1","flag-bit","dyed","","vtable[161]"
"job_item_flags2","1","0x0.3","0x0.1","flag-bit","sewn_imageless","","vtable[162]"
"job_item_flags2","1","0x0.4","0x0.1","flag-bit","glass_making","","vtable[26]"
"job_item_flags2","1","0x0.5","0x0.1","flag-bit","screw","","vtable[46]"
"job_item_flags2","1","0x0.6","0x0.1","flag-bit","building_material","","vtable[47]"
"job_item_flags2","1","0x0.7","0x0.1","flag-bit","fire_safe","","vtable[48],1"
"job_item_flags2","1","0x1","0x0.1","flag-bit","magma_safe","","vtable[48],2"
"job_item_flags2","1","0x1.1","0x0.1","flag-bit","deep_material","","check for inorganic material flag DEEP"
"job_item_flags2","1","0x1.2","0x0.1","flag-bit","melt_designated","","check for item flag "melt""
"job_item_flags2","1","0x1.3","0x0.1","flag-bit","non_economic","","(call 0076be60)"
"job_item_flags2","1","0x1.4","0x0.1","flag-bit","allow_melt_dump","","item can be designated for melting or dumping"
"job_item_flags2","1","0x1.5","0x0.1","flag-bit","allow_artifact","","item can be artifact"
"job_item_flags2","1","0x1.6","0x0.1","flag-bit","plant","","check if material is a PLANT_MAT"
"job_item_flags2","1","0x1.7","0x0.1","flag-bit","silk","","check for material flag SILK"
"job_item_flags2","1","0x2","0x0.1","flag-bit","leather","","check for material flag LEATHER"
"job_item_flags2","1","0x2.1","0x0.1","flag-bit","bone","","check for material flag BONE"
"job_item_flags2","1","0x2.2","0x0.1","flag-bit","shell","","check for material flag SHELL"
"job_item_flags2","1","0x2.3","0x0.1","flag-bit","totemable","","vtable[158]"
"job_item_flags2","1","0x2.4","0x0.1","flag-bit","horn","","check for material flag HORN"
"job_item_flags2","1","0x2.5","0x0.1","flag-bit","pearl","","check for material flag PEARL"
"job_item_flags2","1","0x2.6","0x0.1","flag-bit","plaster_containing","","vtable[17]"
"job_item_flags2","1","0x2.7","0x0.1","flag-bit","","",""
"job_item_flags2","1","0x3","0x0.1","flag-bit","soap","","check for material flag SOAP"
"job_item_flags2","1","0x3.1","0x0.1","flag-bit","body_part","","itemtype CORPSE or CORPSEPIECE"
"job_item_flags2","1","0x3.2","0x0.1","flag-bit","ivory_tooth","","check for material flag TOOTH"
"job_item_flags2","1","0x3.3","0x0.1","flag-bit","lye_milk_free","","(call 00759110)"
"job_item_flags2","1","0x3.4","0x0.1","flag-bit","blunt","","vtable[157]"
"job_item_flags2","1","0x3.5","0x0.1","flag-bit","unengraved","","vtable[214]"
"job_item_flags2","1","0x3.6","0x0.1","flag-bit","hair_wool","","??? (pretty sure this is [ANY_STRAND_TISSUE])"
"job_item_flags2","1","0x3.7","0x0.1","flag-bit","yarn","","check for material flag YARN"
"job_item_flags3","0","0x0","0x4","bitfield-type","job_item_flags3","",""
"job_item_flags3","1","0x0","0x0.1","flag-bit","unimproved","","vtable[176]"
"job_item_flags3","1","0x0.1","0x0.1","flag-bit","any_raw_material","","itemtype BAR, BOULDER, POWDER_MISC, or GLOB"
"job_item_flags3","1","0x0.2","0x0.1","flag-bit","non_absorbent","","vtable[215]"
"job_item_flags3","1","0x0.3","0x0.1","flag-bit","non_pressed","","vtable[91]"
"job_item_flags3","1","0x0.4","0x0.1","flag-bit","","",""
"job_item_flags3","1","0x0.5","0x0.1","flag-bit","any_craft","","FIGURINE, AMULET, SCEPTER, CROWN, RING, EARRING, BRACLET"
"job_item_flags3","1","0x0.6","0x0.1","flag-bit","hard","","check for material flag ITEMS_HARD"
"job_item_flags3","1","0x0.7","0x0.1","flag-bit","food_storage","","vtable[15]"
"job_item_ref","0","0x0","0x10","struct-type","job_item_ref","",""
"job_item_ref","1","0x0","0x4","pointer","item","item",""
"job_item_ref","1","0x4","0x4","enum","role","",""
"job_item_ref","2","","","enum-item","?","0",""
"job_item_ref","2","","","enum-item","Reagent","1",""
"job_item_ref","2","","","enum-item","Hauled","2",""
"job_item_ref","2","","","enum-item","?","3",""
"job_item_ref","2","","","enum-item","?","4",""
"job_item_ref","2","","","enum-item","?","5",""
"job_item_ref","2","","","enum-item","TargetContainer","6",""
"job_item_ref","1","0x8","0x4","int32_t","is_fetching","","0 immediately once taken to be brought"
"job_item_ref","1","0xc","0x4","int32_t","job_item_idx","",""
"job_item_vector_id","0","0x0","0x4","enum-type","job_item_vector_id","",""
"job_item_vector_id","1","","","enum-item","ANY","0",""
"job_item_vector_id","1","","","enum-item","ANY_FREE","1",""
"job_item_vector_id","1","","","enum-item","ANY_ARTIFACT","2",""
"job_item_vector_id","1","","","enum-item","WEAPON","3",""
"job_item_vector_id","1","","","enum-item","ANY_WEAPON","4",""
"job_item_vector_id","1","","","enum-item","ANY_SPIKE","5",""
"job_item_vector_id","1","","","enum-item","ANY_TRUE_ARMOR","6",""
"job_item_vector_id","1","","","enum-item","ANY_ARMOR_HELM","7",""
"job_item_vector_id","1","","","enum-item","ANY_ARMOR_SHOES","8",""
"job_item_vector_id","1","","","enum-item","SHIELD","9",""
"job_item_vector_id","1","","","enum-item","ANY_ARMOR_GLOVES","10",""
"job_item_vector_id","1","","","enum-item","ANY_ARMOR_PANTS","11",""
"job_item_vector_id","1","","","enum-item","QUIVER","12",""
"job_item_vector_id","1","","","enum-item","SPLINT","13",""
"job_item_vector_id","1","","","enum-item","ANY_14","14","supposed to be ORTHOPEDIC_CAST"
"job_item_vector_id","1","","","enum-item","CRUTCH","15",""
"job_item_vector_id","1","","","enum-item","BACKPACK","16",""
"job_item_vector_id","1","","","enum-item","AMMO","17",""
"job_item_vector_id","1","","","enum-item","WOOD","18",""
"job_item_vector_id","1","","","enum-item","BOULDER","19",""
"job_item_vector_id","1","","","enum-item","ROCK","20",""
"job_item_vector_id","1","","","enum-item","ANY_REFUSE","21",""
"job_item_vector_id","1","","","enum-item","ANY_GOOD_FOOD","22",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC22","23",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC23","24",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC24","25",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC25","26",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC26","27",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC27","28",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC28","29",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC29","30",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC30","31",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC31","32",""
"job_item_vector_id","1","","","enum-item","ANY_CAN_ROT","33",""
"job_item_vector_id","1","","","enum-item","ANY_MURDERED","34",""
"job_item_vector_id","1","","","enum-item","ANY_DEAD_DWARF","35",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC35","36",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC36","37",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC37","38",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC38","39",""
"job_item_vector_id","1","","","enum-item","DOOR","40",""
"job_item_vector_id","1","","","enum-item","FLOODGATE","41",""
"job_item_vector_id","1","","","enum-item","HATCH_COVER","42",""
"job_item_vector_id","1","","","enum-item","GRATE","43",""
"job_item_vector_id","1","","","enum-item","CAGE","44",""
"job_item_vector_id","1","","","enum-item","FLASK","45",""
"job_item_vector_id","1","","","enum-item","WINDOW","46",""
"job_item_vector_id","1","","","enum-item","GOBLET","47",""
"job_item_vector_id","1","","","enum-item","INSTRUMENT","48",""
"job_item_vector_id","1","","","enum-item","TOY","49",""
"job_item_vector_id","1","","","enum-item","BUCKET","50",""
"job_item_vector_id","1","","","enum-item","BARREL","51",""
"job_item_vector_id","1","","","enum-item","CHAIN","52",""
"job_item_vector_id","1","","","enum-item","ANIMALTRAP","53",""
"job_item_vector_id","1","","","enum-item","BED","54",""
"job_item_vector_id","1","","","enum-item","TRACTION_BENCH","55",""
"job_item_vector_id","1","","","enum-item","CHAIR","56",""
"job_item_vector_id","1","","","enum-item","COFFIN","57",""
"job_item_vector_id","1","","","enum-item","TABLE","58",""
"job_item_vector_id","1","","","enum-item","STATUE","59",""
"job_item_vector_id","1","","","enum-item","QUERN","60",""
"job_item_vector_id","1","","","enum-item","MILLSTONE","61",""
"job_item_vector_id","1","","","enum-item","BOX","62",""
"job_item_vector_id","1","","","enum-item","BIN","63",""
"job_item_vector_id","1","","","enum-item","ARMORSTAND","64",""
"job_item_vector_id","1","","","enum-item","WEAPONRACK","65",""
"job_item_vector_id","1","","","enum-item","CABINET","66",""
"job_item_vector_id","1","","","enum-item","ANVIL","67",""
"job_item_vector_id","1","","","enum-item","CATAPULTPARTS","68",""
"job_item_vector_id","1","","","enum-item","BALLISTAPARTS","69",""
"job_item_vector_id","1","","","enum-item","SIEGEAMMO","70",""
"job_item_vector_id","1","","","enum-item","TRAPPARTS","71",""
"job_item_vector_id","1","","","enum-item","ANY_WEBS","72",""
"job_item_vector_id","1","","","enum-item","PIPE_SECTION","73",""
"job_item_vector_id","1","","","enum-item","ANY_ITEM_FLAG_800","74",""
"job_item_vector_id","1","","","enum-item","ANY_IN_CONSTRUCTION","75",""
"job_item_vector_id","1","","","enum-item","DRINK","76",""
"job_item_vector_id","1","","","enum-item","ANY_DRINK","77",""
"job_item_vector_id","1","","","enum-item","LIQUID_MISC","78",""
"job_item_vector_id","1","","","enum-item","POWDER_MISC","79",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC81","80",""
"job_item_vector_id","1","","","enum-item","ANY_GENERIC82","81",""
"job_item_vector_id","1","","","enum-item","VERMIN","82",""
"job_item_vector_id","1","","","enum-item","PET","83",""
"job_item_vector_id","1","","","enum-item","ANY_CRITTER","84",""
"job_item_vector_id","1","","","enum-item","COIN","85",""
"job_item_vector_id","1","","","enum-item","GLOB","86",""
"job_item_vector_id","1","","","enum-item","UNKNOWN_125","87",""
"job_item_vector_id","1","","","enum-item","UNKNOWN_126","88",""
"job_item_vector_id","1","","","enum-item","BAD","89",""
"job_item_vector_id","1","","","enum-item","TRAPCOMP","90",""
"job_item_vector_id","1","","","enum-item","BAR","91",""
"job_item_vector_id","1","","","enum-item","SMALLGEM","92",""
"job_item_vector_id","1","","","enum-item","BLOCKS","93",""
"job_item_vector_id","1","","","enum-item","ROUGH","94",""
"job_item_vector_id","1","","","enum-item","CORPSE","95",""
"job_item_vector_id","1","","","enum-item","FIGURINE","96",""
