"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"world","7","0x96b9a10","0xc","stl-vector","world.raws.language.word_table[0][22].words[5]","int32_t",""
"world","6","0x96b9a1c","0x48","static-array","world.raws.language.word_table[0][22].parts","world::anon63",""
"world","7","0x96b9a1c","0xc","stl-vector","world.raws.language.word_table[0][22].parts[0]","part_of_speech",""
"world","7","0x96b9a28","0xc","stl-vector","world.raws.language.word_table[0][22].parts[1]","part_of_speech",""
"world","7","0x96b9a34","0xc","stl-vector","world.raws.language.word_table[0][22].parts[2]","part_of_speech",""
"world","7","0x96b9a40","0xc","stl-vector","world.raws.language.word_table[0][22].parts[3]","part_of_speech",""
"world","7","0x96b9a4c","0xc","stl-vector","world.raws.language.word_table[0][22].parts[4]","part_of_speech",""
"world","7","0x96b9a58","0xc","stl-vector","world.raws.language.word_table[0][22].parts[5]","part_of_speech",""
"world","6","0x96b9a64","0x48","static-array","world.raws.language.word_table[0][23].words","world::anon64",""
"world","7","0x96b9a64","0xc","stl-vector","world.raws.language.word_table[0][23].words[0]","int32_t",""
"world","7","0x96b9a70","0xc","stl-vector","world.raws.language.word_table[0][23].words[1]","int32_t",""
"world","7","0x96b9a7c","0xc","stl-vector","world.raws.language.word_table[0][23].words[2]","int32_t",""
"world","7","0x96b9a88","0xc","stl-vector","world.raws.language.word_table[0][23].words[3]","int32_t",""
"world","7","0x96b9a94","0xc","stl-vector","world.raws.language.word_table[0][23].words[4]","int32_t",""
"world","7","0x96b9aa0","0xc","stl-vector","world.raws.language.word_table[0][23].words[5]","int32_t",""
"world","6","0x96b9aac","0x48","static-array","world.raws.language.word_table[0][23].parts","world::anon65",""
"world","7","0x96b9aac","0xc","stl-vector","world.raws.language.word_table[0][23].parts[0]","part_of_speech",""
"world","7","0x96b9ab8","0xc","stl-vector","world.raws.language.word_table[0][23].parts[1]","part_of_speech",""
"world","7","0x96b9ac4","0xc","stl-vector","world.raws.language.word_table[0][23].parts[2]","part_of_speech",""
"world","7","0x96b9ad0","0xc","stl-vector","world.raws.language.word_table[0][23].parts[3]","part_of_speech",""
"world","7","0x96b9adc","0xc","stl-vector","world.raws.language.word_table[0][23].parts[4]","part_of_speech",""
"world","7","0x96b9ae8","0xc","stl-vector","world.raws.language.word_table[0][23].parts[5]","part_of_speech",""
"world","6","0x96b9af4","0x48","static-array","world.raws.language.word_table[0][24].words","world::anon66",""
"world","7","0x96b9af4","0xc","stl-vector","world.raws.language.word_table[0][24].words[0]","int32_t",""
"world","7","0x96b9b00","0xc","stl-vector","world.raws.language.word_table[0][24].words[1]","int32_t",""
"world","7","0x96b9b0c","0xc","stl-vector","world.raws.language.word_table[0][24].words[2]","int32_t",""
"world","7","0x96b9b18","0xc","stl-vector","world.raws.language.word_table[0][24].words[3]","int32_t",""
"world","7","0x96b9b24","0xc","stl-vector","world.raws.language.word_table[0][24].words[4]","int32_t",""
"world","7","0x96b9b30","0xc","stl-vector","world.raws.language.word_table[0][24].words[5]","int32_t",""
"world","6","0x96b9b3c","0x48","static-array","world.raws.language.word_table[0][24].parts","world::anon67",""
"world","7","0x96b9b3c","0xc","stl-vector","world.raws.language.word_table[0][24].parts[0]","part_of_speech",""
"world","7","0x96b9b48","0xc","stl-vector","world.raws.language.word_table[0][24].parts[1]","part_of_speech",""
"world","7","0x96b9b54","0xc","stl-vector","world.raws.language.word_table[0][24].parts[2]","part_of_speech",""
"world","7","0x96b9b60","0xc","stl-vector","world.raws.language.word_table[0][24].parts[3]","part_of_speech",""
"world","7","0x96b9b6c","0xc","stl-vector","world.raws.language.word_table[0][24].parts[4]","part_of_speech",""
"world","7","0x96b9b78","0xc","stl-vector","world.raws.language.word_table[0][24].parts[5]","part_of_speech",""
"world","6","0x96b9b84","0x48","static-array","world.raws.language.word_table[0][25].words","world::anon68",""
"world","7","0x96b9b84","0xc","stl-vector","world.raws.language.word_table[0][25].words[0]","int32_t",""
"world","7","0x96b9b90","0xc","stl-vector","world.raws.language.word_table[0][25].words[1]","int32_t",""
"world","7","0x96b9b9c","0xc","stl-vector","world.raws.language.word_table[0][25].words[2]","int32_t",""
"world","7","0x96b9ba8","0xc","stl-vector","world.raws.language.word_table[0][25].words[3]","int32_t",""
"world","7","0x96b9bb4","0xc","stl-vector","world.raws.language.word_table[0][25].words[4]","int32_t",""
"world","7","0x96b9bc0","0xc","stl-vector","world.raws.language.word_table[0][25].words[5]","int32_t",""
"world","6","0x96b9bcc","0x48","static-array","world.raws.language.word_table[0][25].parts","world::anon69",""
"world","7","0x96b9bcc","0xc","stl-vector","world.raws.language.word_table[0][25].parts[0]","part_of_speech",""
"world","7","0x96b9bd8","0xc","stl-vector","world.raws.language.word_table[0][25].parts[1]","part_of_speech",""
"world","7","0x96b9be4","0xc","stl-vector","world.raws.language.word_table[0][25].parts[2]","part_of_speech",""
"world","7","0x96b9bf0","0xc","stl-vector","world.raws.language.word_table[0][25].parts[3]","part_of_speech",""
"world","7","0x96b9bfc","0xc","stl-vector","world.raws.language.word_table[0][25].parts[4]","part_of_speech",""
"world","7","0x96b9c08","0xc","stl-vector","world.raws.language.word_table[0][25].parts[5]","part_of_speech",""
"world","6","0x96b9c14","0x48","static-array","world.raws.language.word_table[0][26].words","world::anon70",""
"world","7","0x96b9c14","0xc","stl-vector","world.raws.language.word_table[0][26].words[0]","int32_t",""
"world","7","0x96b9c20","0xc","stl-vector","world.raws.language.word_table[0][26].words[1]","int32_t",""
"world","7","0x96b9c2c","0xc","stl-vector","world.raws.language.word_table[0][26].words[2]","int32_t",""
"world","7","0x96b9c38","0xc","stl-vector","world.raws.language.word_table[0][26].words[3]","int32_t",""
"world","7","0x96b9c44","0xc","stl-vector","world.raws.language.word_table[0][26].words[4]","int32_t",""
"world","7","0x96b9c50","0xc","stl-vector","world.raws.language.word_table[0][26].words[5]","int32_t",""
"world","6","0x96b9c5c","0x48","static-array","world.raws.language.word_table[0][26].parts","world::anon71",""
"world","7","0x96b9c5c","0xc","stl-vector","world.raws.language.word_table[0][26].parts[0]","part_of_speech",""
"world","7","0x96b9c68","0xc","stl-vector","world.raws.language.word_table[0][26].parts[1]","part_of_speech",""
"world","7","0x96b9c74","0xc","stl-vector","world.raws.language.word_table[0][26].parts[2]","part_of_speech",""
"world","7","0x96b9c80","0xc","stl-vector","world.raws.language.word_table[0][26].parts[3]","part_of_speech",""
"world","7","0x96b9c8c","0xc","stl-vector","world.raws.language.word_table[0][26].parts[4]","part_of_speech",""
"world","7","0x96b9c98","0xc","stl-vector","world.raws.language.word_table[0][26].parts[5]","part_of_speech",""
"world","6","0x96b9ca4","0x48","static-array","world.raws.language.word_table[0][27].words","world::anon72",""
"world","7","0x96b9ca4","0xc","stl-vector","world.raws.language.word_table[0][27].words[0]","int32_t",""
"world","7","0x96b9cb0","0xc","stl-vector","world.raws.language.word_table[0][27].words[1]","int32_t",""
"world","7","0x96b9cbc","0xc","stl-vector","world.raws.language.word_table[0][27].words[2]","int32_t",""
"world","7","0x96b9cc8","0xc","stl-vector","world.raws.language.word_table[0][27].words[3]","int32_t",""
"world","7","0x96b9cd4","0xc","stl-vector","world.raws.language.word_table[0][27].words[4]","int32_t",""
"world","7","0x96b9ce0","0xc","stl-vector","world.raws.language.word_table[0][27].words[5]","int32_t",""
"world","6","0x96b9cec","0x48","static-array","world.raws.language.word_table[0][27].parts","world::anon73",""
"world","7","0x96b9cec","0xc","stl-vector","world.raws.language.word_table[0][27].parts[0]","part_of_speech",""
"world","7","0x96b9cf8","0xc","stl-vector","world.raws.language.word_table[0][27].parts[1]","part_of_speech",""
"world","7","0x96b9d04","0xc","stl-vector","world.raws.language.word_table[0][27].parts[2]","part_of_speech",""
"world","7","0x96b9d10","0xc","stl-vector","world.raws.language.word_table[0][27].parts[3]","part_of_speech",""
"world","7","0x96b9d1c","0xc","stl-vector","world.raws.language.word_table[0][27].parts[4]","part_of_speech",""
"world","7","0x96b9d28","0xc","stl-vector","world.raws.language.word_table[0][27].parts[5]","part_of_speech",""
"world","6","0x96b9d34","0x48","static-array","world.raws.language.word_table[0][28].words","world::anon74",""
"world","7","0x96b9d34","0xc","stl-vector","world.raws.language.word_table[0][28].words[0]","int32_t",""
"world","7","0x96b9d40","0xc","stl-vector","world.raws.language.word_table[0][28].words[1]","int32_t",""
"world","7","0x96b9d4c","0xc","stl-vector","world.raws.language.word_table[0][28].words[2]","int32_t",""
"world","7","0x96b9d58","0xc","stl-vector","world.raws.language.word_table[0][28].words[3]","int32_t",""
"world","7","0x96b9d64","0xc","stl-vector","world.raws.language.word_table[0][28].words[4]","int32_t",""
"world","7","0x96b9d70","0xc","stl-vector","world.raws.language.word_table[0][28].words[5]","int32_t",""
"world","6","0x96b9d7c","0x48","static-array","world.raws.language.word_table[0][28].parts","world::anon75",""
"world","7","0x96b9d7c","0xc","stl-vector","world.raws.language.word_table[0][28].parts[0]","part_of_speech",""
"world","7","0x96b9d88","0xc","stl-vector","world.raws.language.word_table[0][28].parts[1]","part_of_speech",""
"world","7","0x96b9d94","0xc","stl-vector","world.raws.language.word_table[0][28].parts[2]","part_of_speech",""
"world","7","0x96b9da0","0xc","stl-vector","world.raws.language.word_table[0][28].parts[3]","part_of_speech",""
"world","7","0x96b9dac","0xc","stl-vector","world.raws.language.word_table[0][28].parts[4]","part_of_speech",""
"world","7","0x96b9db8","0xc","stl-vector","world.raws.language.word_table[0][28].parts[5]","part_of_speech",""
"world","6","0x96b9dc4","0x48","static-array","world.raws.language.word_table[0][29].words","world::anon76",""
"world","7","0x96b9dc4","0xc","stl-vector","world.raws.language.word_table[0][29].words[0]","int32_t",""
"world","7","0x96b9dd0","0xc","stl-vector","world.raws.language.word_table[0][29].words[1]","int32_t",""
"world","7","0x96b9ddc","0xc","stl-vector","world.raws.language.word_table[0][29].words[2]","int32_t",""
"world","7","0x96b9de8","0xc","stl-vector","world.raws.language.word_table[0][29].words[3]","int32_t",""
"world","7","0x96b9df4","0xc","stl-vector","world.raws.language.word_table[0][29].words[4]","int32_t",""
"world","7","0x96b9e00","0xc","stl-vector","world.raws.language.word_table[0][29].words[5]","int32_t",""
"world","6","0x96b9e0c","0x48","static-array","world.raws.language.word_table[0][29].parts","world::anon77",""
"world","7","0x96b9e0c","0xc","stl-vector","world.raws.language.word_table[0][29].parts[0]","part_of_speech",""
"world","7","0x96b9e18","0xc","stl-vector","world.raws.language.word_table[0][29].parts[1]","part_of_speech",""
"world","7","0x96b9e24","0xc","stl-vector","world.raws.language.word_table[0][29].parts[2]","part_of_speech",""
"world","7","0x96b9e30","0xc","stl-vector","world.raws.language.word_table[0][29].parts[3]","part_of_speech",""
"world","7","0x96b9e3c","0xc","stl-vector","world.raws.language.word_table[0][29].parts[4]","part_of_speech",""
"world","7","0x96b9e48","0xc","stl-vector","world.raws.language.word_table[0][29].parts[5]","part_of_speech",""
"world","6","0x96b9e54","0x48","static-array","world.raws.language.word_table[0][30].words","world::anon78",""
"world","7","0x96b9e54","0xc","stl-vector","world.raws.language.word_table[0][30].words[0]","int32_t",""
"world","7","0x96b9e60","0xc","stl-vector","world.raws.language.word_table[0][30].words[1]","int32_t",""
"world","7","0x96b9e6c","0xc","stl-vector","world.raws.language.word_table[0][30].words[2]","int32_t",""
"world","7","0x96b9e78","0xc","stl-vector","world.raws.language.word_table[0][30].words[3]","int32_t",""
"world","7","0x96b9e84","0xc","stl-vector","world.raws.language.word_table[0][30].words[4]","int32_t",""
"world","7","0x96b9e90","0xc","stl-vector","world.raws.language.word_table[0][30].words[5]","int32_t",""
"world","6","0x96b9e9c","0x48","static-array","world.raws.language.word_table[0][30].parts","world::anon79",""
"world","7","0x96b9e9c","0xc","stl-vector","world.raws.language.word_table[0][30].parts[0]","part_of_speech",""
"world","7","0x96b9ea8","0xc","stl-vector","world.raws.language.word_table[0][30].parts[1]","part_of_speech",""
"world","7","0x96b9eb4","0xc","stl-vector","world.raws.language.word_table[0][30].parts[2]","part_of_speech",""
"world","7","0x96b9ec0","0xc","stl-vector","world.raws.language.word_table[0][30].parts[3]","part_of_speech",""
"world","7","0x96b9ecc","0xc","stl-vector","world.raws.language.word_table[0][30].parts[4]","part_of_speech",""
"world","7","0x96b9ed8","0xc","stl-vector","world.raws.language.word_table[0][30].parts[5]","part_of_speech",""
"world","6","0x96b9ee4","0x48","static-array","world.raws.language.word_table[0][31].words","world::anon80",""
"world","7","0x96b9ee4","0xc","stl-vector","world.raws.language.word_table[0][31].words[0]","int32_t",""
"world","7","0x96b9ef0","0xc","stl-vector","world.raws.language.word_table[0][31].words[1]","int32_t",""
"world","7","0x96b9efc","0xc","stl-vector","world.raws.language.word_table[0][31].words[2]","int32_t",""
"world","7","0x96b9f08","0xc","stl-vector","world.raws.language.word_table[0][31].words[3]","int32_t",""
"world","7","0x96b9f14","0xc","stl-vector","world.raws.language.word_table[0][31].words[4]","int32_t",""
"world","7","0x96b9f20","0xc","stl-vector","world.raws.language.word_table[0][31].words[5]","int32_t",""
"world","6","0x96b9f2c","0x48","static-array","world.raws.language.word_table[0][31].parts","world::anon81",""
"world","7","0x96b9f2c","0xc","stl-vector","world.raws.language.word_table[0][31].parts[0]","part_of_speech",""
"world","7","0x96b9f38","0xc","stl-vector","world.raws.language.word_table[0][31].parts[1]","part_of_speech",""
"world","7","0x96b9f44","0xc","stl-vector","world.raws.language.word_table[0][31].parts[2]","part_of_speech",""
"world","7","0x96b9f50","0xc","stl-vector","world.raws.language.word_table[0][31].parts[3]","part_of_speech",""
"world","7","0x96b9f5c","0xc","stl-vector","world.raws.language.word_table[0][31].parts[4]","part_of_speech",""
"world","7","0x96b9f68","0xc","stl-vector","world.raws.language.word_table[0][31].parts[5]","part_of_speech",""
"world","6","0x96b9f74","0x48","static-array","world.raws.language.word_table[0][32].words","world::anon82",""
"world","7","0x96b9f74","0xc","stl-vector","world.raws.language.word_table[0][32].words[0]","int32_t",""
"world","7","0x96b9f80","0xc","stl-vector","world.raws.language.word_table[0][32].words[1]","int32_t",""
"world","7","0x96b9f8c","0xc","stl-vector","world.raws.language.word_table[0][32].words[2]","int32_t",""
