"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"material_common","2","0x110","0x24","static-array","reaction_product.str","material_common::anon2",""
"material_common::anon2","0","0x0","0xc","stl-vector","","stl-string*",""
"material_common","1","0x134","0x14","compound","hardens_with_water","",""
"material_common","2","0x134","0x2","int16_t","hardens_with_water.mat_type","",""
"material_common","2","0x138","0x4","int32_t","hardens_with_water.mat_index","",""
"material_common","2","0x13c","0xc","static-array","hardens_with_water.str","stl-string",""
"material_common","1","0x148","0xc","stl-vector","reaction_class","stl-string*",""
"material_common","1","0x154","0x1","uint8_t","tile","",""
"material_common","1","0x156","0x4","static-array","basic_color","int16_t",""
"material_common","1","0x15a","0x6","static-array","build_color","int16_t",""
"material_common","1","0x160","0x6","static-array","tile_color","int16_t",""
"material_common","1","0x166","0x1","uint8_t","item_symbol","",""
"material_common","1","0x168","0x2","int16_t","powder_dye","",""
"material_common","1","0x16a","0x2","int16_t","temp_diet_info","",""
"material_common","1","0x16c","0xc","stl-vector","syndrome","syndrome*",""
"material_common","1","0x178","0x4","int32_t","soap_level","",""
"material_flags","0","0x0","0x4","enum-type","material_flags","",""
"material_flags","1","","","enum-item","BONE","0",""
"material_flags","1","","","enum-item","MEAT","1",""
"material_flags","1","","","enum-item","EDIBLE_VERMIN","2",""
"material_flags","1","","","enum-item","EDIBLE_RAW","3",""
"material_flags","1","","","enum-item","EDIBLE_COOKED","4",""
"material_flags","1","","","enum-item","ALCOHOL","5",""
"material_flags","1","","","enum-item","ITEMS_METAL","6",""
"material_flags","1","","","enum-item","ITEMS_BARRED","7",""
"material_flags","1","","","enum-item","ITEMS_SCALED","8",""
"material_flags","1","","","enum-item","ITEMS_LEATHER","9",""
"material_flags","1","","","enum-item","ITEMS_SOFT","10",""
"material_flags","1","","","enum-item","ITEMS_HARD","11",""
"material_flags","1","","","enum-item","IMPLIES_ANIMAL_KILL","12",""
"material_flags","1","","","enum-item","ALCOHOL_PLANT","13",""
"material_flags","1","","","enum-item","ALCOHOL_CREATURE","14",""
"material_flags","1","","","enum-item","CHEESE_PLANT","15",""
"material_flags","1","","","enum-item","CHEESE_CREATURE","16",""
"material_flags","1","","","enum-item","POWDER_MISC_PLANT","17",""
"material_flags","1","","","enum-item","POWDER_MISC_CREATURE","18",""
"material_flags","1","","","enum-item","STOCKPILE_GLOB","19",""
"material_flags","1","","","enum-item","LIQUID_MISC_PLANT","20",""
"material_flags","1","","","enum-item","LIQUID_MISC_CREATURE","21",""
"material_flags","1","","","enum-item","LIQUID_MISC_OTHER","22",""
"material_flags","1","","","enum-item","WOOD","23",""
"material_flags","1","","","enum-item","THREAD_PLANT","24",""
"material_flags","1","","","enum-item","TOOTH","25",""
"material_flags","1","","","enum-item","HORN","26",""
"material_flags","1","","","enum-item","PEARL","27",""
"material_flags","1","","","enum-item","SHELL","28",""
"material_flags","1","","","enum-item","LEATHER","29",""
"material_flags","1","","","enum-item","SILK","30",""
"material_flags","1","","","enum-item","SOAP","31",""
"material_flags","1","","","enum-item","ROTS","32",""
"material_flags","1","","","enum-item","IS_DYE","33",""
"material_flags","1","","","enum-item","POWDER_MISC","34",""
"material_flags","1","","","enum-item","LIQUID_MISC","35",""
"material_flags","1","","","enum-item","STRUCTURAL_PLANT_MAT","36",""
"material_flags","1","","","enum-item","SEED_MAT","37",""
"material_flags","1","","","enum-item","LEAF_MAT","38",""
"material_flags","1","","","enum-item","CHEESE","39",""
"material_flags","1","","","enum-item","ENTERS_BLOOD","40",""
"material_flags","1","","","enum-item","BLOOD_MAP_DESCRIPTOR","41",""
"material_flags","1","","","enum-item","ICHOR_MAP_DESCRIPTOR","42",""
"material_flags","1","","","enum-item","GOO_MAP_DESCRIPTOR","43",""
"material_flags","1","","","enum-item","SLIME_MAP_DESCRIPTOR","44",""
"material_flags","1","","","enum-item","PUS_MAP_DESCRIPTOR","45",""
"material_flags","1","","","enum-item","GENERATES_MIASMA","46",""
"material_flags","1","","","enum-item","IS_METAL","47",""
"material_flags","1","","","enum-item","IS_GEM","48",""
"material_flags","1","","","enum-item","IS_GLASS","49",""
"material_flags","1","","","enum-item","CRYSTAL_GLASSABLE","50",""
"material_flags","1","","","enum-item","ITEMS_WEAPON","51",""
"material_flags","1","","","enum-item","ITEMS_WEAPON_RANGED","52",""
"material_flags","1","","","enum-item","ITEMS_ANVIL","53",""
"material_flags","1","","","enum-item","ITEMS_AMMO","54",""
"material_flags","1","","","enum-item","ITEMS_DIGGER","55",""
"material_flags","1","","","enum-item","ITEMS_ARMOR","56",""
"material_flags","1","","","enum-item","ITEMS_DELICATE","57",""
"material_flags","1","","","enum-item","ITEMS_SIEGE_ENGINE","58",""
"material_flags","1","","","enum-item","ITEMS_QUERN","59",""
"material_flags","1","","","enum-item","IS_STONE","60",""
"material_flags","1","","","enum-item","UNDIGGABLE","61",""
"material_flags","1","","","enum-item","YARN","62",""
"material_flags","1","","","enum-item","STOCKPILE_GLOB_PASTE","63",""
"material_flags","1","","","enum-item","STOCKPILE_GLOB_PRESSED","64",""
"material_flags","1","","","enum-item","DISPLAY_UNGLAZED","65",""
"material_flags","1","","","enum-item","DO_NOT_CLEAN_GLOB","66",""
"material_flags","1","","","enum-item","NO_STONE_STOCKPILE","67",""
"material_flags","1","","","enum-item","STOCKPILE_THREAD_METAL","68",""
"material_template","0","0x0","0x198","struct-type","material_template","",""
"material_template","1","0x0","0x17c","material_common","","",""
"material_template","1","0x17c","0x4","stl-string","powder_dye_str","","temporary"
"material_template","1","0x180","0x18","static-array","state_color_str","stl-string",""
"material_template","2","0x180","0x4","stl-string","state_color_str[Solid]","",""
"material_template","2","0x184","0x4","stl-string","state_color_str[Liquid]","",""
"material_template","2","0x188","0x4","stl-string","state_color_str[Gas]","",""
"material_template","2","0x18c","0x4","stl-string","state_color_str[Powder]","",""
"material_template","2","0x190","0x4","stl-string","state_color_str[Paste]","",""
"material_template","2","0x194","0x4","stl-string","state_color_str[Pressed]","",""
"material_vec_ref","0","0x0","0x18","struct-type","material_vec_ref","",""
"material_vec_ref","1","0x0","0xc","stl-vector","mat_type","int16_t",""
"material_vec_ref","1","0xc","0xc","stl-vector","mat_index","int32_t",""
"matter_state","0","0x0","0x4","enum-type","matter_state","",""
"matter_state","1","","","enum-item","Solid","0",""
"matter_state","1","","","enum-item","Liquid","1",""
"matter_state","1","","","enum-item","Gas","2",""
"matter_state","1","","","enum-item","Powder","3",""
"matter_state","1","","","enum-item","Paste","4",""
"matter_state","1","","","enum-item","Pressed","5",""
"meeting_diplomat_info","0","0x0","0xbc","struct-type","meeting_diplomat_info","",""
"meeting_diplomat_info","1","0x0","0x4","int32_t","civ_id","",""
"meeting_diplomat_info","1","0x4","0x2","int16_t","unk1","",""
"meeting_diplomat_info","1","0x8","0x4","int32_t","diplomat_id","",""
"meeting_diplomat_info","1","0xc","0x4","int32_t","unk2","","-1"
"meeting_diplomat_info","1","0x10","0xc","stl-vector","unk_10","padding",""
"meeting_diplomat_info","1","0x1c","0xc","stl-vector","unk_20","padding",""
"meeting_diplomat_info","1","0x28","0x4","int32_t","unk_30","",""
"meeting_diplomat_info","1","0x2c","0x4","int32_t","unk_34","",""
"meeting_diplomat_info","1","0x30","0x4","pointer","dipscript","dipscript_info",""
"meeting_diplomat_info","1","0x34","0x4","int32_t","unk_3c","",""
"meeting_diplomat_info","1","0x38","0xc","stl-vector","unk_40","padding",""
"meeting_diplomat_info","1","0x44","0x4","stl-string","unk_50","",""
"meeting_diplomat_info","1","0x48","0x4","stl-string","unk_6c","",""
"meeting_diplomat_info","1","0x4c","0x4","int32_t","unk_88","",""
"meeting_diplomat_info","1","0x50","0xc","stl-vector","unk_8c","padding",""
"meeting_diplomat_info","1","0x5c","0xc","stl-vector","unk_9c","padding",""
"meeting_diplomat_info","1","0x68","0xc","stl-vector","unk_ac","padding",""
"meeting_diplomat_info","1","0x74","0xc","stl-vector","unk_bc","padding",""
"meeting_diplomat_info","1","0x80","0xc","stl-vector","unk_cc","padding",""
"meeting_diplomat_info","1","0x8c","0xc","stl-vector","unk_dc","padding",""
"meeting_diplomat_info","1","0x98","0xc","stl-vector","unk_ec","padding",""
"meeting_diplomat_info","1","0xa4","0xc","stl-vector","unk_fc","padding",""
"meeting_diplomat_info","1","0xb0","0xc","stl-vector","unk_10c","padding",""
"mental_attribute_type","0","0x0","0x4","enum-type","mental_attribute_type","",""
"mental_attribute_type","1","","","enum-item","ANALYTICAL_ABILITY","0",""
"mental_attribute_type","1","","","enum-item","FOCUS","1",""
"mental_attribute_type","1","","","enum-item","WILLPOWER","2",""
"mental_attribute_type","1","","","enum-item","CREATIVITY","3",""
"mental_attribute_type","1","","","enum-item","INTUITION","4",""
"mental_attribute_type","1","","","enum-item","PATIENCE","5",""
"mental_attribute_type","1","","","enum-item","MEMORY","6",""
"mental_attribute_type","1","","","enum-item","LINGUISTIC_ABILITY","7",""
"mental_attribute_type","1","","","enum-item","SPATIAL_SENSE","8",""
"mental_attribute_type","1","","","enum-item","MUSICALITY","9",""
"mental_attribute_type","1","","","enum-item","KINESTHETIC_SENSE","10",""
"mental_attribute_type","1","","","enum-item","EMPATHY","11",""
"mental_attribute_type","1","","","enum-item","SOCIAL_AWARENESS","12",""
"mood_type","0","0x0","0x4","enum-type","mood_type","",""
"mood_type","1","","","enum-item","None","-1",""
"mood_type","1","","","enum-item","Fey","0",""
"mood_type","1","","","enum-item","Secretive","1",""
"mood_type","1","","","enum-item","Possessed","2",""
"mood_type","1","","","enum-item","Macabre","3",""
"mood_type","1","","","enum-item","Fell","4",""
"mood_type","1","","","enum-item","Melancholy","5",""
"mood_type","1","","","enum-item","Raving","6",""
"mood_type","1","","","enum-item","Berserk","7",""
"mood_type","1","","","enum-item","Baby","8",""
"mood_type","1","","","enum-item","Traumatized","9",""
"nemesis_record","0","0x0","0x3c","struct-type","nemesis_record","",""
"nemesis_record","1","0x0","0x4","int32_t","id","","sequential index in the array"
"nemesis_record","1","0x4","0x4","int32_t","unit_id","",""
"nemesis_record","1","0x8","0x4","int32_t","save_file_id","","unit-*.dat"
"nemesis_record","1","0xc","0x2","int16_t","member_idx","","index in the file"
"nemesis_record","1","0x10","0x4","pointer","figure","historical_figure",""
"nemesis_record","1","0x14","0x4","pointer","unit","unit",""
"nemesis_record","1","0x18","0x4","int32_t","group_leader_id","",""
"nemesis_record","1","0x1c","0xc","stl-vector","companions","int32_t",""
"nemesis_record","1","0x28","0x2","int16_t","unk10","","-1"
"nemesis_record","1","0x2c","0x4","int32_t","unk11","","-1"
"nemesis_record","1","0x30","0x4","int32_t","unk12","","-1"
"nemesis_record","1","0x34","0x8","df-flagarray","flags","flag-bit",""
"organic_mat_category","0","0x0","0x4","enum-type","organic_mat_category","",""
"organic_mat_category","1","","","enum-item","Meat","0",""
"organic_mat_category","1","","","enum-item","Fish","1",""
"organic_mat_category","1","","","enum-item","UnpreparedFish","2",""
"organic_mat_category","1","","","enum-item","Eggs","3",""
"organic_mat_category","1","","","enum-item","Plants","4",""
"organic_mat_category","1","","","enum-item","PlantDrink","5",""
"organic_mat_category","1","","","enum-item","CreatureDrink","6",""
"organic_mat_category","1","","","enum-item","PlantCheese","7",""
"organic_mat_category","1","","","enum-item","CreatureCheese","8",""
"organic_mat_category","1","","","enum-item","Seed","9",""
"organic_mat_category","1","","","enum-item","Leaf","10",""
"organic_mat_category","1","","","enum-item","PlantPowder","11",""
"organic_mat_category","1","","","enum-item","CreaturePowder","12",""
"organic_mat_category","1","","","enum-item","Glob","13",""
"organic_mat_category","1","","","enum-item","PlantLiquid","14",""
"organic_mat_category","1","","","enum-item","CreatureLiquid","15",""
"organic_mat_category","1","","","enum-item","MiscLiquid","16",""
"organic_mat_category","1","","","enum-item","Leather","17",""
"organic_mat_category","1","","","enum-item","Silk","18",""
"organic_mat_category","1","","","enum-item","PlantFiber","19",""
"organic_mat_category","1","","","enum-item","Bone","20",""
"organic_mat_category","1","","","enum-item","Shell","21",""
"organic_mat_category","1","","","enum-item","Wood","22",""
"organic_mat_category","1","","","enum-item","Horn","23",""
"organic_mat_category","1","","","enum-item","Pearl","24",""
"organic_mat_category","1","","","enum-item","Tooth","25",""
"organic_mat_category","1","","","enum-item","EdibleCheese","26",""
"organic_mat_category","1","","","enum-item","AnyDrink","27",""
"organic_mat_category","1","","","enum-item","EdiblePlant","28",""
"organic_mat_category","1","","","enum-item","CookableLiquid","29",""
"organic_mat_category","1","","","enum-item","CookablePowder","30",""
"organic_mat_category","1","","","enum-item","CookableSeed","31",""
"organic_mat_category","1","","","enum-item","CookableLeaf","32",""
"organic_mat_category","1","","","enum-item","Paste","33",""
"organic_mat_category","1","","","enum-item","Pressed","34",""
"organic_mat_category","1","","","enum-item","Yarn","35",""
"organic_mat_category","1","","","enum-item","MetalThread","36",""
"pants_flags","0","0x0","0x4","enum-type","pants_flags","",""
"pants_flags","1","","","enum-item","METAL_ARMOR_LEVELS","0",""
"part_of_speech","0","0x0","0x4","enum-type","part_of_speech","",""
"part_of_speech","1","","","enum-item","Noun","0",""
"part_of_speech","1","","","enum-item","NounPlural","1",""
"part_of_speech","1","","","enum-item","Adjective","2",""
"part_of_speech","1","","","enum-item","Prefix","3",""
"part_of_speech","1","","","enum-item","Verb","4",""
"part_of_speech","1","","","enum-item","Verb3rdPerson","5",""
"part_of_speech","1","","","enum-item","VerbPast","6",""
"part_of_speech","1","","","enum-item","VerbPassive","7",""
